country,Id,YEAR,cequ,dtax
AUT,505531,1982,,
AUT,505531,1983,,
AUT,505531,1984,,
AUT,505531,1985,,
AUT,505531,1986,,
AUT,505531,1987,,
AUT,505531,1988,,
AUT,505531,1989,,
AUT,505531,1990,,
AUT,505531,1991,,
AUT,505531,1992,,
AUT,505531,1993,,
AUT,505531,1994,,
AUT,505531,1995,,
AUT,505531,1996,,
AUT,505531,1997,,
AUT,505531,1998,,
AUT,505531,1999,,
AUT,505531,2000,,
AUT,505531,2001,,
AUT,505531,2002,,
AUT,505531,2003,,
AUT,505531,2004,,
AUT,505531,2005,,
AUT,505531,2006,,
AUT,505531,2007,,
AUT,505531,2008,,
AUT,505531,2009,,
AUT,505531,2010,,
AUT,505531,2011,,
AUT,505531,2012,,
AUT,505531,2013,,
AUT,505531,2014,,
AUT,505531,2015,,
AUT,505531,2016,,
AUT,505531,2017,,
AUT,505531,2018,,
AUT,505558,1980,,
AUT,505558,1981,,
AUT,505558,1982,,
AUT,505558,1983,,
AUT,505558,1984,,
AUT,505558,1985,,
AUT,505558,1986,,
AUT,505558,1987,,
AUT,505558,1988,,
AUT,505558,1989,13047,
AUT,505558,1990,51845,
AUT,505558,1991,34478,
AUT,505558,1992,32779,
AUT,505558,1993,32726,
AUT,505558,1994,55960,
AUT,505558,1995,,
AUT,505558,1996,,
AUT,505558,1997,,
AUT,505558,1998,,
AUT,505558,1999,,
AUT,505558,2000,,
AUT,505558,2001,,
AUT,505558,2002,,
AUT,505558,2003,,
AUT,505558,2004,,
AUT,505558,2005,,
AUT,505558,2006,,
AUT,505558,2007,,
AUT,505558,2008,,
AUT,505558,2009,,
AUT,505558,2010,,
AUT,505558,2011,,
AUT,505558,2012,,
AUT,505558,2013,,
AUT,505558,2014,,
AUT,505558,2015,,
AUT,505558,2016,,
AUT,505558,2017,,
AUT,505558,2018,,
AUT,505573,1980,,
AUT,505573,1981,,
AUT,505573,1982,,
AUT,505573,1983,,
AUT,505573,1984,,
AUT,505573,1985,,
AUT,505573,1986,,
AUT,505573,1987,,
AUT,505573,1988,,
AUT,505573,1989,,
AUT,505573,1990,,
AUT,505573,1991,,
AUT,505573,1992,,
AUT,505573,1993,,
AUT,505573,1994,,
AUT,505573,1995,,
AUT,505573,1996,23703,
AUT,505573,1997,24723,
AUT,505573,1998,25579,
AUT,505573,1999,27790,
AUT,505573,2000,29339,0
AUT,505573,2001,30659,
AUT,505573,2002,,
AUT,505573,2003,,
AUT,505573,2004,,
AUT,505573,2005,,
AUT,505573,2006,,
AUT,505573,2007,,
AUT,505573,2008,,
AUT,505573,2009,,
AUT,505573,2010,,
AUT,505573,2011,,
AUT,505573,2012,,
AUT,505573,2013,,
AUT,505573,2014,,
AUT,505573,2015,,
AUT,505573,2016,,
AUT,505573,2017,,
AUT,505573,2018,,
AUT,505622,1980,,
AUT,505622,1981,,
AUT,505622,1982,,
AUT,505622,1983,,
AUT,505622,1984,,
AUT,505622,1985,,
AUT,505622,1986,,
AUT,505622,1987,,
AUT,505622,1988,,
AUT,505622,1989,,
AUT,505622,1990,44866,
AUT,505622,1991,43137,
AUT,505622,1992,37701,
AUT,505622,1993,39172,
AUT,505622,1994,39778,
AUT,505622,1995,72830,
AUT,505622,1996,69587,
AUT,505622,1997,69715,
AUT,505622,1998,70487,
AUT,505622,1999,69231,
AUT,505622,2000,50133,
AUT,505622,2001,-2050,
AUT,505622,2002,27301,0
AUT,505622,2003,,
AUT,505622,2004,,
AUT,505622,2005,,
AUT,505622,2006,,
AUT,505622,2007,,
AUT,505622,2008,,
AUT,505622,2009,,
AUT,505622,2010,,
AUT,505622,2011,,
AUT,505622,2012,,
AUT,505622,2013,,
AUT,505622,2014,,
AUT,505622,2015,,
AUT,505622,2016,,
AUT,505622,2017,,
AUT,505622,2018,,
AUT,505624,1980,,
AUT,505624,1981,,
AUT,505624,1982,,
AUT,505624,1983,,
AUT,505624,1984,,
AUT,505624,1985,,
AUT,505624,1986,,
AUT,505624,1987,,
AUT,505624,1988,29299,
AUT,505624,1989,54671,
AUT,505624,1990,95555,
AUT,505624,1991,90684,
AUT,505624,1992,49074,
AUT,505624,1993,34310,
AUT,505624,1994,17854,
AUT,505624,1995,18609,
AUT,505624,1996,28227,
AUT,505624,1997,28247,
AUT,505624,1998,28036,
AUT,505624,1999,25838,
AUT,505624,2000,,
AUT,505624,2001,,
AUT,505624,2002,,
AUT,505624,2003,,
AUT,505624,2004,,
AUT,505624,2005,,
AUT,505624,2006,,
AUT,505624,2007,,
AUT,505624,2008,,
AUT,505624,2009,,
AUT,505624,2010,,
AUT,505624,2011,,
AUT,505624,2012,,
AUT,505624,2013,,
AUT,505624,2014,,
AUT,505624,2015,,
AUT,505624,2016,,
AUT,505624,2017,,
AUT,505624,2018,,
AUT,505638,1980,,
AUT,505638,1981,,
AUT,505638,1982,,
AUT,505638,1983,,
AUT,505638,1984,,
AUT,505638,1985,,
AUT,505638,1986,,
AUT,505638,1987,,
AUT,505638,1988,,
AUT,505638,1989,,
AUT,505638,1990,,
AUT,505638,1991,,
AUT,505638,1992,,
AUT,505638,1993,,
AUT,505638,1994,,
AUT,505638,1995,,
AUT,505638,1996,1317,
AUT,505638,1997,647,
AUT,505638,1998,345,
AUT,505638,1999,,
AUT,505638,2000,,
AUT,505638,2001,,
AUT,505638,2002,,
AUT,505638,2003,,
AUT,505638,2004,,
AUT,505638,2005,,
AUT,505638,2006,,
AUT,505638,2007,,
AUT,505638,2008,,
AUT,505638,2009,,
AUT,505638,2010,,
AUT,505638,2011,,
AUT,505638,2012,,
AUT,505638,2013,,
AUT,505638,2014,,
AUT,505638,2015,,
AUT,505638,2016,,
AUT,505638,2017,,
AUT,505638,2018,,
AUT,505992,1980,,
AUT,505992,1981,,
AUT,505992,1982,,
AUT,505992,1983,,
AUT,505992,1984,,
AUT,505992,1985,,
AUT,505992,1986,,
AUT,505992,1987,,
AUT,505992,1988,,
AUT,505992,1989,,
AUT,505992,1990,,
AUT,505992,1991,37018,
AUT,505992,1992,34214,
AUT,505992,1993,34582,
AUT,505992,1994,33754,
AUT,505992,1995,37257,
AUT,505992,1996,44203,
AUT,505992,1997,50047,
AUT,505992,1998,52011,
AUT,505992,1999,55091,
AUT,505992,2000,43161,
AUT,505992,2001,31559,
AUT,505992,2002,13625,
AUT,505992,2003,,
AUT,505992,2004,,
AUT,505992,2005,,
AUT,505992,2006,,
AUT,505992,2007,,
AUT,505992,2008,,
AUT,505992,2009,,
AUT,505992,2010,,
AUT,505992,2011,,
AUT,505992,2012,,
AUT,505992,2013,,
AUT,505992,2014,,
AUT,505992,2015,,
AUT,505992,2016,,
AUT,505992,2017,,
AUT,505992,2018,,
AUT,50696N,1980,,
AUT,50696N,1981,,
AUT,50696N,1982,,
AUT,50696N,1983,,
AUT,50696N,1984,,
AUT,50696N,1985,,
AUT,50696N,1986,,
AUT,50696N,1987,,
AUT,50696N,1988,,
AUT,50696N,1989,,
AUT,50696N,1990,,
AUT,50696N,1991,,
AUT,50696N,1992,,
AUT,50696N,1993,,
AUT,50696N,1994,,
AUT,50696N,1995,,
AUT,50696N,1996,,
AUT,50696N,1997,,
AUT,50696N,1998,,
AUT,50696N,1999,,
AUT,50696N,2000,,
AUT,50696N,2001,,
AUT,50696N,2002,,
AUT,50696N,2003,,
AUT,50696N,2004,,
AUT,50696N,2005,37335,-9652
AUT,50696N,2006,38262,-7769
AUT,50696N,2007,45256,-6194
AUT,50696N,2008,131254,-5224
AUT,50696N,2009,130046,-6372
AUT,50696N,2010,163214,-6367
AUT,50696N,2011,176343,7766
AUT,50696N,2012,242607,7127
AUT,50696N,2013,228567,-6441
AUT,50696N,2014,202800,-11332
AUT,50696N,2015,207958,-11210
AUT,50696N,2016,222847,-8705
AUT,50696N,2017,228358,-9193
AUT,50696N,2018,230975,-10489
AUT,50761P,1980,,
AUT,50761P,1981,,
AUT,50761P,1982,,
AUT,50761P,1983,,
AUT,50761P,1984,,
AUT,50761P,1985,,
AUT,50761P,1986,,
AUT,50761P,1987,,
AUT,50761P,1988,,
AUT,50761P,1989,,
AUT,50761P,1990,,
AUT,50761P,1991,,
AUT,50761P,1992,,
AUT,50761P,1993,,
AUT,50761P,1994,,
AUT,50761P,1995,,
AUT,50761P,1996,,
AUT,50761P,1997,,
AUT,50761P,1998,,
AUT,50761P,1999,,
AUT,50761P,2000,,
AUT,50761P,2001,,
AUT,50761P,2002,,
AUT,50761P,2003,,
AUT,50761P,2004,,
AUT,50761P,2005,-361,
AUT,50761P,2006,347,
AUT,50761P,2007,522,
AUT,50761P,2008,14340,
AUT,50761P,2009,12831,-322
AUT,50761P,2010,4560,-189
AUT,50761P,2011,833,
AUT,50761P,2012,,
AUT,50761P,2013,,
AUT,50761P,2014,,
AUT,50761P,2015,,
AUT,50761P,2016,,
AUT,50761P,2017,,
AUT,50761P,2018,,
AUT,50761R,1980,,
AUT,50761R,1981,,
AUT,50761R,1982,,
AUT,50761R,1983,,
AUT,50761R,1984,,
AUT,50761R,1985,,
AUT,50761R,1986,,
AUT,50761R,1987,,
AUT,50761R,1988,,
AUT,50761R,1989,,
AUT,50761R,1990,,
AUT,50761R,1991,,
AUT,50761R,1992,,
AUT,50761R,1993,,
AUT,50761R,1994,,
AUT,50761R,1995,,
AUT,50761R,1996,,
AUT,50761R,1997,,
AUT,50761R,1998,,
AUT,50761R,1999,,
AUT,50761R,2000,,
AUT,50761R,2001,,
AUT,50761R,2002,,
AUT,50761R,2003,,
AUT,50761R,2004,,
AUT,50761R,2005,,
AUT,50761R,2006,,
AUT,50761R,2007,,
AUT,50761R,2008,,
AUT,50761R,2009,,
AUT,50761R,2010,,
AUT,50761R,2011,,
AUT,50761R,2012,,
AUT,50761R,2013,,
AUT,50761R,2014,,
AUT,50761R,2015,,
AUT,50761R,2016,,
AUT,50761R,2017,,
AUT,50761R,2018,,
AUT,50867Q,1980,,
AUT,50867Q,1981,,
AUT,50867Q,1982,,
AUT,50867Q,1983,,
AUT,50867Q,1984,,
AUT,50867Q,1985,,
AUT,50867Q,1986,,
AUT,50867Q,1987,,
AUT,50867Q,1988,,
AUT,50867Q,1989,,
AUT,50867Q,1990,,
AUT,50867Q,1991,,
AUT,50867Q,1992,,
AUT,50867Q,1993,,
AUT,50867Q,1994,,
AUT,50867Q,1995,,
AUT,50867Q,1996,,
AUT,50867Q,1997,,
AUT,50867Q,1998,,
AUT,50867Q,1999,,
AUT,50867Q,2000,,
AUT,50867Q,2001,,
AUT,50867Q,2002,,
AUT,50867Q,2003,,
AUT,50867Q,2004,,
AUT,50867Q,2005,,
AUT,50867Q,2006,,
AUT,50867Q,2007,399886,
AUT,50867Q,2008,484018,6601
AUT,50867Q,2009,57498,302
AUT,50867Q,2010,9836,0
AUT,50867Q,2011,6815,
AUT,50867Q,2012,15678,
AUT,50867Q,2013,15420,
AUT,50867Q,2014,12629,
AUT,50867Q,2015,,
AUT,50867Q,2016,,
AUT,50867Q,2017,,
AUT,50867Q,2018,,
AUT,51120C,1980,,
AUT,51120C,1981,,
AUT,51120C,1982,,
AUT,51120C,1983,,
AUT,51120C,1984,,
AUT,51120C,1985,,
AUT,51120C,1986,,
AUT,51120C,1987,,
AUT,51120C,1988,,
AUT,51120C,1989,,
AUT,51120C,1990,,
AUT,51120C,1991,,
AUT,51120C,1992,,
AUT,51120C,1993,,
AUT,51120C,1994,,
AUT,51120C,1995,,
AUT,51120C,1996,,
AUT,51120C,1997,,
AUT,51120C,1998,,
AUT,51120C,1999,,
AUT,51120C,2000,,
AUT,51120C,2001,,
AUT,51120C,2002,,
AUT,51120C,2003,,
AUT,51120C,2004,,
AUT,51120C,2005,,
AUT,51120C,2006,4317,
AUT,51120C,2007,5302,
AUT,51120C,2008,18192,1833
AUT,51120C,2009,23681,1378
AUT,51120C,2010,26518,1608
AUT,51120C,2011,30045,1379
AUT,51120C,2012,31966,306
AUT,51120C,2013,34256,-604
AUT,51120C,2014,33533,-870
AUT,51120C,2015,33179,-1451
AUT,51120C,2016,33105,-1667
AUT,51120C,2017,36356,-2181
AUT,51120C,2018,,
AUT,51200L,1980,,
AUT,51200L,1981,,
AUT,51200L,1982,,
AUT,51200L,1983,,
AUT,51200L,1984,,
AUT,51200L,1985,,
AUT,51200L,1986,,
AUT,51200L,1987,,
AUT,51200L,1988,,
AUT,51200L,1989,,
AUT,51200L,1990,,
AUT,51200L,1991,,
AUT,51200L,1992,,
AUT,51200L,1993,,
AUT,51200L,1994,,
AUT,51200L,1995,,
AUT,51200L,1996,,
AUT,51200L,1997,,
AUT,51200L,1998,,
AUT,51200L,1999,,
AUT,51200L,2000,,
AUT,51200L,2001,,
AUT,51200L,2002,,
AUT,51200L,2003,403777,-84300
AUT,51200L,2004,455118,-90314
AUT,51200L,2005,496523,-82940
AUT,51200L,2006,858017,-86815
AUT,51200L,2007,2870504,-72428
AUT,51200L,2008,2837557,-64243
AUT,51200L,2009,2950187,-79994
AUT,51200L,2010,3091110,-165207
AUT,51200L,2011,2938744,-125323
AUT,51200L,2012,2861514,-153182
AUT,51200L,2013,2916988,-177911
AUT,51200L,2014,2884712,-238806
AUT,51200L,2015,3039031,-255864
AUT,51200L,2016,3186038,-224437
AUT,51200L,2017,3370473,-164738
AUT,51200L,2018,,
AUT,51349N,1980,,
AUT,51349N,1981,,
AUT,51349N,1982,,
AUT,51349N,1983,,
AUT,51349N,1984,,
AUT,51349N,1985,,
AUT,51349N,1986,,
AUT,51349N,1987,,
AUT,51349N,1988,,
AUT,51349N,1989,,
AUT,51349N,1990,,
AUT,51349N,1991,,
AUT,51349N,1992,,
AUT,51349N,1993,,
AUT,51349N,1994,,
AUT,51349N,1995,,
AUT,51349N,1996,,
AUT,51349N,1997,,
AUT,51349N,1998,,
AUT,51349N,1999,,
AUT,51349N,2000,,
AUT,51349N,2001,,
AUT,51349N,2002,,
AUT,51349N,2003,,
AUT,51349N,2004,,
AUT,51349N,2005,,
AUT,51349N,2006,,
AUT,51349N,2007,,
AUT,51349N,2008,,
AUT,51349N,2009,,
AUT,51349N,2010,,
AUT,51349N,2011,,
AUT,51349N,2012,,
AUT,51349N,2013,,
AUT,51349N,2014,,
AUT,51349N,2015,,
AUT,51349N,2016,,
AUT,51349N,2017,,
AUT,51349N,2018,,
AUT,53474X,1980,,
AUT,53474X,1981,,
AUT,53474X,1982,,
AUT,53474X,1983,,
AUT,53474X,1984,,
AUT,53474X,1985,,
AUT,53474X,1986,,
AUT,53474X,1987,,
AUT,53474X,1988,,
AUT,53474X,1989,,
AUT,53474X,1990,,
AUT,53474X,1991,,
AUT,53474X,1992,,
AUT,53474X,1993,,
AUT,53474X,1994,,
AUT,53474X,1995,,
AUT,53474X,1996,,
AUT,53474X,1997,,
AUT,53474X,1998,,
AUT,53474X,1999,,
AUT,53474X,2000,,
AUT,53474X,2001,,
AUT,53474X,2002,,
AUT,53474X,2003,3160,
AUT,53474X,2004,3734,
AUT,53474X,2005,5559,727
AUT,53474X,2006,34021,2615
AUT,53474X,2007,37271,3265
AUT,53474X,2008,20628,583
AUT,53474X,2009,26365,-1601
AUT,53474X,2010,39013,-2537
AUT,53474X,2011,30204,-2656
AUT,53474X,2012,28549,606
AUT,53474X,2013,33197,1440
AUT,53474X,2014,48335,2299
AUT,53474X,2015,55455,2052
AUT,53474X,2016,40496,1698
AUT,53474X,2017,48935,1448
AUT,53474X,2018,,
AUT,539561,1980,,
AUT,539561,1981,,
AUT,539561,1982,,
AUT,539561,1983,,
AUT,539561,1984,,
AUT,539561,1985,,
AUT,539561,1986,,
AUT,539561,1987,,
AUT,539561,1988,,
AUT,539561,1989,,
AUT,539561,1990,,
AUT,539561,1991,,
AUT,539561,1992,,
AUT,539561,1993,,
AUT,539561,1994,,
AUT,539561,1995,,
AUT,539561,1996,32875,
AUT,539561,1997,31308,
AUT,539561,1998,26461,
AUT,539561,1999,26596,
AUT,539561,2000,24026,
AUT,539561,2001,23711,
AUT,539561,2002,25227,
AUT,539561,2003,32852,-6870
AUT,539561,2004,32432,-8058
AUT,539561,2005,28225,-8076
AUT,539561,2006,46660,-656
AUT,539561,2007,46116,8807
AUT,539561,2008,72372,9214
AUT,539561,2009,71806,9190
AUT,539561,2010,-45470,5802
AUT,539561,2011,-7206,5718
AUT,539561,2012,88960,4683
AUT,539561,2013,104472,-7280
AUT,539561,2014,115544,-14832
AUT,539561,2015,,
AUT,539561,2016,,
AUT,539561,2017,,
AUT,539561,2018,,
AUT,539584,1980,,
AUT,539584,1981,,
AUT,539584,1982,,
AUT,539584,1983,,
AUT,539584,1984,,
AUT,539584,1985,,
AUT,539584,1986,,
AUT,539584,1987,,
AUT,539584,1988,,
AUT,539584,1989,8879,
AUT,539584,1990,70502,
AUT,539584,1991,85667,
AUT,539584,1992,98032,
AUT,539584,1993,148900,
AUT,539584,1994,142356,
AUT,539584,1995,-205990,
AUT,539584,1996,-190859,
AUT,539584,1997,6965,211
AUT,539584,1998,6615,174
AUT,539584,1999,6289,205
AUT,539584,2000,5662,8
AUT,539584,2001,5440,
AUT,539584,2002,5692,
AUT,539584,2003,,
AUT,539584,2004,,
AUT,539584,2005,,
AUT,539584,2006,,
AUT,539584,2007,,
AUT,539584,2008,,
AUT,539584,2009,,
AUT,539584,2010,,
AUT,539584,2011,,
AUT,539584,2012,,
AUT,539584,2013,,
AUT,539584,2014,,
AUT,539584,2015,,
AUT,539584,2016,,
AUT,539584,2017,,
AUT,539584,2018,,
AUT,539586,1980,,
AUT,539586,1981,,
AUT,539586,1982,,
AUT,539586,1983,,
AUT,539586,1984,,
AUT,539586,1985,,
AUT,539586,1986,,
AUT,539586,1987,,
AUT,539586,1988,,
AUT,539586,1989,,
AUT,539586,1990,,
AUT,539586,1991,,
AUT,539586,1992,,
AUT,539586,1993,,
AUT,539586,1994,,
AUT,539586,1995,,
AUT,539586,1996,,
AUT,539586,1997,,
AUT,539586,1998,,
AUT,539586,1999,,
AUT,539586,2000,,
AUT,539586,2001,,
AUT,539586,2002,,
AUT,539586,2003,,
AUT,539586,2004,,
AUT,539586,2005,,
AUT,539586,2006,,
AUT,539586,2007,,
AUT,539586,2008,,
AUT,539586,2009,,
AUT,539586,2010,,
AUT,539586,2011,,
AUT,539586,2012,,
AUT,539586,2013,,
AUT,539586,2014,,
AUT,539586,2015,,
AUT,539586,2016,,
AUT,539586,2017,,
AUT,539586,2018,,
AUT,539659,1980,,
AUT,539659,1981,,
AUT,539659,1982,,
AUT,539659,1983,,
AUT,539659,1984,,
AUT,539659,1985,,
AUT,539659,1986,,
AUT,539659,1987,,
AUT,539659,1988,26760,
AUT,539659,1989,33211,
AUT,539659,1990,35879,
AUT,539659,1991,34336,
AUT,539659,1992,34319,
AUT,539659,1993,34282,
AUT,539659,1994,52627,
AUT,539659,1995,53305,
AUT,539659,1996,63367,
AUT,539659,1997,74602,
AUT,539659,1998,,
AUT,539659,1999,,
AUT,539659,2000,,
AUT,539659,2001,,
AUT,539659,2002,,
AUT,539659,2003,,
AUT,539659,2004,,
AUT,539659,2005,,
AUT,539659,2006,,
AUT,539659,2007,,
AUT,539659,2008,,
AUT,539659,2009,,
AUT,539659,2010,,
AUT,539659,2011,,
AUT,539659,2012,,
AUT,539659,2013,,
AUT,539659,2014,,
AUT,539659,2015,,
AUT,539659,2016,,
AUT,539659,2017,,
AUT,539659,2018,,
AUT,539683,1980,,
AUT,539683,1981,,
AUT,539683,1982,,
AUT,539683,1983,,
AUT,539683,1984,,
AUT,539683,1985,,
AUT,539683,1986,,
AUT,539683,1987,,
AUT,539683,1988,,
AUT,539683,1989,,
AUT,539683,1990,,
AUT,539683,1991,,
AUT,539683,1992,,
AUT,539683,1993,,
AUT,539683,1994,,
AUT,539683,1995,,
AUT,539683,1996,,
AUT,539683,1997,,
AUT,539683,1998,,
AUT,539683,1999,,
AUT,539683,2000,,
AUT,539683,2001,,
AUT,539683,2002,,
AUT,539683,2003,,
AUT,539683,2004,,
AUT,539683,2005,,
AUT,539683,2006,,
AUT,539683,2007,,
AUT,539683,2008,,
AUT,539683,2009,,
AUT,539683,2010,,
AUT,539683,2011,,
AUT,539683,2012,,
AUT,539683,2013,,
AUT,539683,2014,,
AUT,539683,2015,,
AUT,539683,2016,,
AUT,539683,2017,,
AUT,539683,2018,,
AUT,540181,1980,,
AUT,540181,1981,,
AUT,540181,1982,,
AUT,540181,1983,,
AUT,540181,1984,,
AUT,540181,1985,,
AUT,540181,1986,,
AUT,540181,1987,,
AUT,540181,1988,,
AUT,540181,1989,73515,
AUT,540181,1990,102355,
AUT,540181,1991,117633,
AUT,540181,1992,121563,
AUT,540181,1993,125846,
AUT,540181,1994,124475,
AUT,540181,1995,129040,
AUT,540181,1996,143106,
AUT,540181,1997,149769,
AUT,540181,1998,153063,
AUT,540181,1999,178644,
AUT,540181,2000,188902,2395
AUT,540181,2001,244303,3120
AUT,540181,2002,320672,-1563
AUT,540181,2003,466554,-3827
AUT,540181,2004,589899,-1142
AUT,540181,2005,851281,27839
AUT,540181,2006,1208053,58384
AUT,540181,2007,1922942,92078
AUT,540181,2008,1622954,150196
AUT,540181,2009,1559005,105182
AUT,540181,2010,1641768,102024
AUT,540181,2011,1684564,180074
AUT,540181,2012,1692858,206051
AUT,540181,2013,1798199,211339
AUT,540181,2014,1951707,141690
AUT,540181,2015,2120410,194989
AUT,540181,2016,2204495,238406
AUT,540181,2017,2398459,289280
AUT,540181,2018,,
AUT,672520,1980,,
AUT,672520,1981,,
AUT,672520,1982,,
AUT,672520,1983,,
AUT,672520,1984,,
AUT,672520,1985,,
AUT,672520,1986,,
AUT,672520,1987,,
AUT,672520,1988,,
AUT,672520,1989,,
AUT,672520,1990,,
AUT,672520,1991,,
AUT,672520,1992,,
AUT,672520,1993,,
AUT,672520,1994,,
AUT,672520,1995,,
AUT,672520,1996,,
AUT,672520,1997,24684,
AUT,672520,1998,34051,
AUT,672520,1999,67303,
AUT,672520,2000,89407,-1651
AUT,672520,2001,128262,-3550
AUT,672520,2002,128769,-3604
AUT,672520,2003,137174,-3365
AUT,672520,2004,159212,-4578
AUT,672520,2005,192522,-10591
AUT,672520,2006,238082,-13784
AUT,672520,2007,289416,-13995
AUT,672520,2008,303419,-11413
AUT,672520,2009,288387,-14165
AUT,672520,2010,317359,-16680
AUT,672520,2011,346609,-15932
AUT,672520,2012,358400,-17724
AUT,672520,2013,374751,-12554
AUT,672520,2014,444503,-11988
AUT,672520,2015,491012,-5136
AUT,672520,2016,554468,5167
AUT,672520,2017,542918,-92
AUT,672520,2018,,
AUT,672547,1980,,
AUT,672547,1981,,
AUT,672547,1982,,
AUT,672547,1983,,
AUT,672547,1984,,
AUT,672547,1985,,
AUT,672547,1986,,
AUT,672547,1987,,
AUT,672547,1988,,
AUT,672547,1989,,
AUT,672547,1990,,
AUT,672547,1991,,
AUT,672547,1992,,
AUT,672547,1993,,
AUT,672547,1994,,
AUT,672547,1995,,
AUT,672547,1996,,
AUT,672547,1997,,
AUT,672547,1998,-137,-95
AUT,672547,1999,18374,-2686
AUT,672547,2000,67400,-202
AUT,672547,2001,,
AUT,672547,2002,,
AUT,672547,2003,,
AUT,672547,2004,,
AUT,672547,2005,,
AUT,672547,2006,,
AUT,672547,2007,,
AUT,672547,2008,,
AUT,672547,2009,,
AUT,672547,2010,,
AUT,672547,2011,,
AUT,672547,2012,,
AUT,672547,2013,,
AUT,672547,2014,,
AUT,672547,2015,,
AUT,672547,2016,,
AUT,672547,2017,,
AUT,672547,2018,,
AUT,672647,1980,,
AUT,672647,1981,,
AUT,672647,1982,,
AUT,672647,1983,,
AUT,672647,1984,,
AUT,672647,1985,,
AUT,672647,1986,,
AUT,672647,1987,,
AUT,672647,1988,,
AUT,672647,1989,,
AUT,672647,1990,,
AUT,672647,1991,,
AUT,672647,1992,,
AUT,672647,1993,,
AUT,672647,1994,,
AUT,672647,1995,,
AUT,672647,1996,,
AUT,672647,1997,,
AUT,672647,1998,,
AUT,672647,1999,1444,
AUT,672647,2000,2308,
AUT,672647,2001,1760,
AUT,672647,2002,1540,
AUT,672647,2003,1877,
AUT,672647,2004,1902,
AUT,672647,2005,1767,
AUT,672647,2006,1618,
AUT,672647,2007,5134,
AUT,672647,2008,3905,
AUT,672647,2009,4514,
AUT,672647,2010,6075,
AUT,672647,2011,5820,
AUT,672647,2012,5769,0
AUT,672647,2013,6031,
AUT,672647,2014,5393,
AUT,672647,2015,4448,
AUT,672647,2016,4644,
AUT,672647,2017,4595,
AUT,672647,2018,,
AUT,672842,1980,,
AUT,672842,1981,,
AUT,672842,1982,,
AUT,672842,1983,,
AUT,672842,1984,,
AUT,672842,1985,,
AUT,672842,1986,,
AUT,672842,1987,,
AUT,672842,1988,,
AUT,672842,1989,,
AUT,672842,1990,,
AUT,672842,1991,,
AUT,672842,1992,,
AUT,672842,1993,,
AUT,672842,1994,,
AUT,672842,1995,,
AUT,672842,1996,,
AUT,672842,1997,,
AUT,672842,1998,,
AUT,672842,1999,,
AUT,672842,2000,,
AUT,672842,2001,,
AUT,672842,2002,,
AUT,672842,2003,,
AUT,672842,2004,,
AUT,672842,2005,,
AUT,672842,2006,,
AUT,672842,2007,,
AUT,672842,2008,,
AUT,672842,2009,,
AUT,672842,2010,,
AUT,672842,2011,,
AUT,672842,2012,,
AUT,672842,2013,,
AUT,672842,2014,,
AUT,672842,2015,,
AUT,672842,2016,,
AUT,672842,2017,,
AUT,672842,2018,,
AUT,672929,1980,,
AUT,672929,1981,,
AUT,672929,1982,,
AUT,672929,1983,,
AUT,672929,1984,,
AUT,672929,1985,,
AUT,672929,1986,,
AUT,672929,1987,,
AUT,672929,1988,,
AUT,672929,1989,,
AUT,672929,1990,,
AUT,672929,1991,,
AUT,672929,1992,,
AUT,672929,1993,,
AUT,672929,1994,,
AUT,672929,1995,,
AUT,672929,1996,,
AUT,672929,1997,,
AUT,672929,1998,,
AUT,672929,1999,,
AUT,672929,2000,,
AUT,672929,2001,,
AUT,672929,2002,,
AUT,672929,2003,,
AUT,672929,2004,,
AUT,672929,2005,,
AUT,672929,2006,,
AUT,672929,2007,,
AUT,672929,2008,,
AUT,672929,2009,,
AUT,672929,2010,,
AUT,672929,2011,,
AUT,672929,2012,,
AUT,672929,2013,,
AUT,672929,2014,,
AUT,672929,2015,,
AUT,672929,2016,,
AUT,672929,2017,,
AUT,672929,2018,,
AUT,673465,1980,,
AUT,673465,1981,,
AUT,673465,1982,,
AUT,673465,1983,,
AUT,673465,1984,,
AUT,673465,1985,,
AUT,673465,1986,,
AUT,673465,1987,,
AUT,673465,1988,,
AUT,673465,1989,,
AUT,673465,1990,,
AUT,673465,1991,,
AUT,673465,1992,,
AUT,673465,1993,,
AUT,673465,1994,,
AUT,673465,1995,,
AUT,673465,1996,,
AUT,673465,1997,,
AUT,673465,1998,,
AUT,673465,1999,,
AUT,673465,2000,,
AUT,673465,2001,,
AUT,673465,2002,,
AUT,673465,2003,,
AUT,673465,2004,,
AUT,673465,2005,,
AUT,673465,2006,,
AUT,673465,2007,,
AUT,673465,2008,,
AUT,673465,2009,,
AUT,673465,2010,,
AUT,673465,2011,,
AUT,673465,2012,,
AUT,673465,2013,,
AUT,673465,2014,,
AUT,673465,2015,,
AUT,673465,2016,,
AUT,673465,2017,,
AUT,673465,2018,,
AUT,673839,1980,,
AUT,673839,1981,,
AUT,673839,1982,,
AUT,673839,1983,,
AUT,673839,1984,,
AUT,673839,1985,,
AUT,673839,1986,,
AUT,673839,1987,,
AUT,673839,1988,,
AUT,673839,1989,,
AUT,673839,1990,,
AUT,673839,1991,,
AUT,673839,1992,,
AUT,673839,1993,,
AUT,673839,1994,,
AUT,673839,1995,,
AUT,673839,1996,,
AUT,673839,1997,,
AUT,673839,1998,,
AUT,673839,1999,,
